Overall,Bib,Name,Time,Year
1820,25221,Jeanie (Zin Young) Kim,04:59:36,2016
1821,24031,Angela Featherston,04:59:45,2016
1822,27006,Barbra Creutz,04:59:46,2016
1823,27208,Ashley Warren,04:59:46,2016
1824,26414,Ashley Chapman,04:59:51,2016
1825,19022,Kelsey Lee,04:59:53,2016
1826,8071,Erin Petrovic,04:59:53,2016
1827,4024,Joshua Nelkin,04:59:56,2016
1828,20145,James Dawson,04:59:57,2016
1829,19030,Jenni Curry,05:00:14,2016
1830,16096,Mark Brandon,05:00:14,2016
1831,1034,Janna Chew,05:00:18,2016
1832,23017,Baxter Overton,05:00:19,2016
1833,26413,Jesse Aldridge,05:00:20,2016
1834,20128,Leah Christian,05:00:23,2016
1835,17140,Russell Smith,05:00:24,2016
1836,22063,Miriam Johnston,05:00:34,2016
1837,17058,Kyle Baldwin,05:00:40,2016
1838,7075,Tim Post,05:00:41,2016
1839,25110,Tori Delallo-Smith,05:00:47,2016
1840,25028,Katie Vetter,05:01:00,2016
1841,26403,Nina Trevino,05:01:05,2016
1842,9144,Jennifer Moore,05:01:06,2016
1843,2190,Maria Teresa Mella,05:01:07,2016
1844,8055,Sandy Lightner,05:01:09,2016
1845,18027,Kyra Schroer,05:01:13,2016
1846,12078,Alex Crandall,05:01:19,2016
1847,27017,Royce Johnson,05:01:25,2016
1848,8039,Konstantina Sarandeva,05:01:27,2016
1849,13036,Nicholas Gentilesco,05:01:36,2016
1850,9042,Robert Stekson,05:01:36,2016
1851,22095,Nicole Mitchell,05:01:39,2016
1852,14037,Jay Roth,05:01:39,2016
1853,14062,Emily Bunch,05:01:39,2016
1854,17173,William Goode,05:01:40,2016
1855,25102,Jay Brimstin,05:01:44,2016
1856,21132,Stefan Chiczewski,05:01:48,2016
1857,26037,Terri Eshleman,05:01:49,2016
1858,1096,R Mccook,05:01:53,2016
1859,1136,Craig Fussell,05:01:54,2016
1860,10029,Anne Berit Maeland,05:01:57,2016
1861,17143,Michael Prior,05:02:00,2016
1862,23033,Jonathan Mcanulty,05:02:08,2016
1863,9006,Sue Kessler,05:02:13,2016
1864,12061,Daragh Maccabee,05:02:13,2016
1865,17169,Jose Maria Gabriel,05:02:13,2016
1866,8096,Shelton Ansley,05:02:13,2016
1867,18006,George Tchakanakis,05:02:14,2016
1868,12062,Dolores Maccabee,05:02:15,2016
1869,7242,David Jordan,05:02:17,2016
1870,21000,Gwendolin Mullins,05:02:19,2016
1871,24028,Amy Lindholm,05:02:19,2016
1872,25109,Angela Suggs,05:02:21,2016
1873,9017,Dean Smith,05:02:22,2016
1874,27179,Erin Edwards,05:02:23,2016
1875,23039,Brandi Sandefur,05:02:24,2016
1876,5046,Jessica Skolnick,05:02:24,2016
1877,26198,Michelle Gregg,05:02:29,2016
1878,9009,Brent Alexander,05:02:29,2016
1879,13025,Angela Gitschier,05:02:33,2016
1880,11027,David Williford,05:02:38,2016
1881,19069,Jennifer Davis,05:02:38,2016
1882,17056,Patrica Diehl,05:02:45,2016
1883,21096,Jeff Rudlaff,05:02:48,2016
1884,26042,Taylor Smith,05:03:00,2016
1885,27003,Whitney Wilder,05:03:01,2016
1886,26044,Jessica Beltran,05:03:11,2016
1887,19120,Joel Floyd,05:03:11,2016
1888,17245,Tom Oconnell,05:03:12,2016
1889,26064,Elise Schwer,05:03:13,2016
1890,7303,Caleb Marcus,05:03:14,2016
1891,18067,Dana Hughes,05:03:15,2016
1892,9147,James Arvey,05:03:16,2016
1893,17068,Keith Drayer,05:03:18,2016
1894,26115,Louis Thompson Jr,05:03:20,2016
1895,5062,Johnathon Lee,05:03:24,2016
1896,23049,Chris Brown,05:03:27,2016
1897,26105,Jean Cummings,05:03:27,2016
1898,25180,Jacquie Wilson,05:03:28,2016
1899,26344,Elizabeth Simons,05:03:29,2016
1900,9066,Keith Massa,05:03:39,2016
1901,9087,Kristi Ankrom,05:03:41,2016
1902,9075,Dominika Zaprazna,05:03:43,2016
1903,9074,Sarah Kay,05:03:43,2016
1904,19125,Chad Gross,05:03:52,2016
1905,26249,Theresa Purkey,05:03:55,2016
1906,13037,Joseph Christ,05:03:56,2016
1907,9136,Jon Steede,05:03:57,2016
1908,23067,Therese Blais,05:04:04,2016
1909,17040,Debra Shone,05:04:06,2016
1910,4083,Javier Escalante,05:04:06,2016
1911,8073,Maria Escalante,05:04:07,2016
1912,26303,Jennifer Carroll,05:04:08,2016
1913,19066,Larry Feniger,05:04:09,2016
1914,16056,Diane Bolton,05:04:22,2016
1915,7074,Bhairavi Patel,05:04:23,2016
1916,418,Justin Milam,05:04:25,2016
1917,12032,George Bass,05:04:29,2016
1918,14014,Holly Young,05:04:47,2016
1919,27087,Emily Hosterman,05:04:47,2016
1920,25078,Alexander Stephenson,05:04:47,2016
1921,8080,Liam Hussels,05:04:48,2016
1922,17191,Matt Sharrow,05:04:49,2016
1923,20033,Anthony Kowalski,05:04:49,2016
1924,26216,Madison Ellis,05:04:50,2016
1925,17190,Jeff Kinsinger,05:04:51,2016
1926,27015,Corey Isner,05:04:54,2016
1927,20137,Jennifer Knapp,05:05:01,2016
1928,16109,Mark Beougher,05:05:04,2016
1929,25001,Jennifer Ellison,05:05:07,2016
1930,20059,Rebecca Chain,05:05:09,2016
1931,20060,Laura Ruhl,05:05:10,2016
1932,27424,Holly Sivley,05:05:10,2016
1933,24024,Mark Pickart,05:05:25,2016
1934,19065,Denny Clark,05:05:25,2016
1935,26240,Sarah Roesner,05:05:29,2016
1936,27225,Robyn Millette,05:05:33,2016
1937,26409,Erin Mcguire,05:05:38,2016
1938,25149,Jason Dennis,05:05:39,2016
1939,4048,Derrick Weyer,05:05:42,2016
1940,23075,Andy Peterson,05:05:47,2016
1941,25175,Lori Stephan,05:05:48,2016
1942,26058,Jeremy Bradford,05:05:49,2016
1943,23000,Zach Dean,05:06:03,2016
1944,7155,Chris Brown,05:06:06,2016
1945,23088,Paul Fischer,05:06:11,2016
1946,17265,Luis Ortiz,05:06:13,2016
1947,7142,Patrick O’Neil Mr,05:06:17,2016
1948,27348,Abbey Wall,05:06:25,2016
1949,19113,John Nasca,05:06:28,2016
1950,12028,Derek Spiegel,05:06:30,2016
1951,9131,Levi Finn,05:06:34,2016
1952,25030,Heather Freilich,05:06:47,2016
1953,20000,Ben Wineski,05:06:50,2016
1954,15090,Nick Tallent,05:06:51,2016
1955,11116,Keith Moynihan,05:06:51,2016
1956,26231,Pamela Gorecki,05:06:51,2016
1957,17121,Anna Frymire,05:06:53,2016
1958,9105,Rylie Hightower,05:07:09,2016
1959,26186,Alexis Schoenborn,05:07:15,2016
1960,8049,Joshua Swann,05:07:28,2016
1961,21123,Emily Crawford,05:07:29,2016
1962,23060,Blake Wilbanks,05:07:32,2016
1963,17126,Kate Harden,05:07:35,2016
1964,27218,Lindsey Alden,05:07:41,2016
1965,27223,Alex Young,05:07:41,2016
1966,21147,Candace Lindstrom,05:07:47,2016
1967,17244,Justin Campbell,05:07:49,2016
1968,26169,Chad Humbert,05:07:52,2016
1969,26011,Scotti Norman,05:07:54,2016
1970,17250,Scott White,05:07:55,2016
1971,27213,Jennifer Beale,05:07:57,2016
1972,16041,Gina Tomaine,05:07:58,2016
1973,18034,Francisca Vergara,05:08:11,2016
1974,23025,Colin Gunter,05:08:13,2016
1975,14011,Caleb Nicholson,05:08:17,2016
1976,25153,Keith Glad,05:08:19,2016
1977,15022,Phil Mann,05:08:23,2016
1978,9023,Jj Joralemon,05:08:26,2016
1979,17048,Adam Davis,05:08:28,2016
1980,34311,Mark Alewine,05:08:28,2016
1981,25119,Lori Smith,05:08:28,2016
1982,18053,Candice Haas,05:08:35,2016
1984,20095,Mark Perington,05:08:40,2016
1985,20046,Todd Keech,05:08:43,2016
1986,21167,Norman Clendennin,05:08:47,2016
1987,15072,Brooks Woloshyn,05:08:49,2016
1988,25043,Abby Fragodt,05:08:50,2016
1989,23077,Kayla Kraemer,05:08:50,2016
1990,19029,Bert Stoddard,05:08:52,2016
1991,21015,Daniel Dollar,05:08:57,2016
1992,26014,Michael Hutson,05:09:04,2016
1993,27013,Mark Watson,05:09:17,2016
1994,17165,Megan Barrow,05:09:20,2016
1995,14070,Martin Mcpherson,05:09:23,2016
1996,5021,Dean Phillips,05:09:24,2016
1997,27231,Sharon Mayo,05:09:28,2016
1998,23065,Carrie Griffin,05:09:29,2016
1999,25194,Christian Clavelle,05:09:34,2016
2000,25124,Katelyn Lerfald,05:09:35,2016
2001,19078,Holly Visser,05:09:35,2016
2002,20080,Tim Schuda,05:09:36,2016
2003,14032,Daniel Horne,05:09:41,2016
2004,25099,Pam Wood,05:09:41,2016
2005,22137,Janet Turner,05:09:44,2016
2006,22087,Renee Harris,05:09:49,2016
2007,19049,Candice Boyd,05:09:57,2016
2008,26259,Staci Eggemeyer,05:10:11,2016
2009,27019,Gia Tyson,05:10:13,2016
2010,7115,Sarah Eissler,05:10:17,2016
2011,21130,Michelle Bonilla,05:10:18,2016
2012,17044,Elaine Burkholder,05:10:26,2016
2013,15063,Carmen Walker,05:10:27,2016
2014,22131,Kyle Feeley,05:10:34,2016
2015,24012,Kristina Funseth,05:10:40,2016
2016,21023,Michael Veguilla,05:10:41,2016
2017,11134,Mollie Maples,05:10:44,2016
2018,21168,Dennis Freeman,05:10:52,2016
2019,25040,Landon Nickerson,05:10:54,2016
2020,5081,Tom Steinbrunner,05:10:57,2016
2021,20021,Anne Schorr,05:11:00,2016
2022,27445,Sonja Milam,05:11:04,2016
2023,27178,Edward Hunt,05:11:11,2016
2024,17047,Jay Hwang,05:11:14,2016
2025,25141,Thomas Rockwood,05:11:20,2016
2026,27130,Barbara Stephenson,05:11:23,2016
2027,11041,Robert Garza,05:11:23,2016
2028,11050,Donald Hilsmier,05:11:24,2016
2029,23055,Rebecca Appleton,05:11:25,2016
2030,22007,Ally Price,05:11:25,2016
2031,25000,Jason Hansen,05:11:25,2016
2032,27355,Eric Bacon,05:11:27,2016
2033,26145,Tracy Roll,05:11:30,2016
2034,18069,Bridget Rogers,05:11:35,2016
2035,12090,Carl Dunphy,05:11:41,2016
2036,22089,Daisuke Katagiri,05:11:44,2016
2037,22101,Randy Reed,05:11:49,2016
2038,17192,Jen Woodall,05:11:59,2016
2039,24041,Melanie Medina,05:12:08,2016
2040,4049,Debra Garoutte,05:12:09,2016
2041,14087,Terrell Rice,05:12:11,2016
2042,8031,Steve Wagner,05:12:13,2016
2043,20052,Angela Whitley,05:12:13,2016
2044,20099,Chuck Cook,05:12:14,2016
2045,21104,Matthew Mcgehee,05:12:22,2016
2046,26337,Teresa Shelton,05:12:23,2016
2047,17257,Jack Crist,05:12:24,2016
2048,17053,Danieal Hollister,05:12:24,2016
2049,20149,Pj Vlok,05:12:25,2016
2050,20142,Celeste Vlok,05:12:25,2016
2051,16074,Carolyn Stiff,05:12:26,2016
2052,21036,Heather Earls,05:12:28,2016
2053,27020,Jason Lee,05:12:31,2016
2054,17211,Jessica Henkle,05:12:33,2016
2055,27029,Kathleen Wheeler,05:12:35,2016
2056,1165,Mariko Tamura,05:12:37,2016
2057,27244,John Suddeth,05:12:39,2016
2058,19017,Rhonda Prince-Smith,05:12:43,2016
2059,25164,Cheeto Zito,05:12:44,2016
2060,17193,Matthew Miller,05:12:44,2016
2061,24035,Andy Nguyen,05:12:45,2016
2062,22126,Sylvia Aponte,05:12:47,2016
2063,27065,Charles Frank,05:12:48,2016
2064,24001,Tonia Jackson,05:12:48,2016
2065,9149,Jeremy Christopher,05:12:51,2016
2066,26273,Yessica Minchola,05:12:53,2016
2067,27005,Ann Young,05:13:03,2016
2068,17156,Susan Michel,05:13:10,2016
2069,23010,Melissa Zimmermann,05:13:11,2016
2070,6030,Serena Neumann,05:13:16,2016
2071,11039,Lynn Biskner,05:13:31,2016
2072,22012,Barbara Evans,05:13:44,2016
2073,25131,Debra Pavicic,05:13:45,2016
2074,10040,Caitlin Evans,05:13:47,2016
2075,20050,Gail Nebl,05:13:48,2016
2076,16028,Helisha Smith,05:13:49,2016
2077,11005,Joshua Cowan,05:13:52,2016
2078,11006,Lindsey Cowan,05:13:53,2016
2079,18028,Todd Fipps,05:13:54,2016
2080,26325,Debbie Clift,05:14:00,2016
2081,26324,Brad Clift,05:14:00,2016
2082,9039,Clay Denning,05:14:03,2016
2083,16014,Travis Robison,05:14:05,2016
2084,25138,Dane Groszek,05:14:05,2016
2085,7122,Sandee Mckinnon,05:14:06,2016
2086,20006,Adam James Hymer,05:14:12,2016
2087,27416,Lisa Hansen,05:14:21,2016
2088,21114,Marya Wilkerson,05:14:30,2016
2089,27074,Daniela Krause,05:14:35,2016
2090,16044,Kenneth gasper,05:14:38,2016
2091,26257,Ricardo Wilson,05:14:46,2016
2092,27126,Susan Musilli,05:14:50,2016
2093,19060,Hilary Malatino,05:14:52,2016
2094,10135,John Marshall,05:14:55,2016
2095,25006,Eric Hagan,05:14:58,2016
2096,22048,Kim Jones,05:15:07,2016
2097,22037,Katrina Zoldowski,05:15:08,2016
2098,19005,Beth Sulpy,05:15:11,2016
2099,22064,Randy Powers,05:15:11,2016
2100,19116,Kathryn Stinson,05:15:20,2016
2101,20081,Andrew Latham,05:15:21,2016
2102,24026,Mary Cole,05:15:23,2016
2103,22094,Joey Police,05:15:26,2016
2104,20042,Jimmy Doyle,05:15:26,2016
2105,27420,Cecelia Tyler,05:15:27,2016
2106,23068,Sandra Swanger,05:15:27,2016
2107,17177,Cristina Fenwick,05:15:28,2016
2108,24016,Megan Thompson,05:15:30,2016
2109,21143,Ryan Cross,05:15:40,2016
2110,21141,Madison Cross,05:15:40,2016
2111,27372,Magan Davis,05:15:42,2016
2112,21018,Robin Blosser,05:15:42,2016
2113,3071,Marcus Easley,05:15:45,2016
2114,26096,Kenny Fisher,05:15:45,2016
2115,16036,Dave Bramwell,05:15:55,2016
2116,23022,Donald Ruffin,05:15:55,2016
2117,26241,Jessica Johnson,05:15:58,2016
2118,19042,Lauren Langley,05:16:06,2016
2119,19043,Leslie Caceda,05:16:06,2016
2120,19021,Alejandro Mendez,05:16:11,2016
2121,18070,Roxanna Chitwood,05:16:19,2016
2122,20089,Les Mcgar,05:16:21,2016
2123,21089,Kim Ulaky,05:16:22,2016
2124,12015,Kevin Seeley,05:16:28,2016
2125,24007,Steve Hughes,05:16:29,2016
2126,25089,Gordon Griffin,05:16:29,2016
2127,26406,Kevin Langston,05:16:31,2016
2128,22136,Tiki Miller,05:16:31,2016
2129,9060,Charles Cofield,05:16:33,2016
2130,11045,Martha Medina Ledezma,05:16:34,2016
2131,25187,Jaime Farquhar,05:16:35,2016
2132,21009,Rebecca Merchiori,05:16:35,2016
2133,27364,Jose Torres,05:16:41,2016
2134,27413,Steve Cyphers,05:16:43,2016
2135,13053,Brandon Presley,05:16:43,2016
2136,25059,Liz Dmoch,05:16:52,2016
2137,21038,Eliza Reyes,05:16:52,2016
2138,25034,Lisa Kenyon,05:16:53,2016
2139,25033,Amy Hill,05:16:53,2016
2140,27267,Yicheng Zheng,05:16:56,2016
2141,16009,Kelly Archerd,05:16:57,2016
2142,16015,Jonathan Ingram,05:16:57,2016
2143,25038,Brooke Quinn,05:17:01,2016
2144,23087,Rhonda Barrett,05:17:07,2016
2145,20076,Melody Carson,05:17:08,2016
2146,20075,Danielle Elliott,05:17:10,2016
2147,20039,Amanda Mattingly,05:17:11,2016
2148,10125,Pete Sullivan,05:17:13,2016
2149,26387,Rachel Nigh,05:17:17,2016
2150,26194,Chase Snider,05:17:24,2016
2151,17005,Hamp Greene,05:17:28,2016
2153,15091,Doug Jones,05:17:30,2016
2154,20016,Michael Laird,05:17:35,2016
2155,10061,Christopher Rice,05:17:38,2016
2156,25140,Jim Keese,05:17:46,2016
2157,12012,Joshua Paluch,05:17:46,2016
2158,23004,Steve Middleton,05:17:48,2016
2159,26205,Tressa Kirilloff,05:17:57,2016
2160,26139,Adonis Thompson,05:18:03,2016
2161,10101,Patricia Wheeler,05:18:08,2016
2162,17164,Karen Lee,05:18:09,2016
2163,23080,Sharalee Boothe,05:18:10,2016
2164,21034,Daniee Kube,05:18:14,2016
2165,25142,Blane Clark,05:18:15,2016
2166,20079,Ashley Hodges,05:18:19,2016
2167,19048,Ricky Sparks,05:18:20,2016
2168,19119,Jeremy Bunn,05:18:25,2016
2169,27258,Marci Howdyshell,05:18:27,2016
2170,13042,Jose Hernandez,05:18:50,2016
2171,7107,Tony Ball,05:18:51,2016
2172,17234,Lisa Foster,05:18:52,2016
2173,17216,Amanda Morris,05:18:52,2016
2174,27228,Jackie Dale,05:18:53,2016
2175,20009,Toni Veeman,05:18:55,2016
2176,26390,Tomie Ann Boackle,05:18:55,2016
2177,26391,Larry Boackle,05:18:55,2016
2178,19052,Ken Buckman,05:18:57,2016
2179,25080,Diane Zandstra,05:18:58,2016
2180,22068,Lauren Brunhoeber,05:19:04,2016
2181,25185,Deborah Ansley,05:19:08,2016
2182,26354,Mariya Ozaki,05:19:11,2016
2183,26283,Savannah Andersen,05:19:15,2016
2184,22043,Abigail Egan,05:19:23,2016
2185,9090,Brynne Kelly,05:19:24,2016
2186,10070,Megan Crisler,05:19:28,2016
2187,18043,Cassie Boyne,05:19:31,2016
2188,18042,Beth Heinen,05:19:31,2016
2189,18040,Natalie Shatzman,05:19:31,2016
2190,19087,Tiffany Clark,05:19:34,2016
2191,14044,Christine Groewa,05:19:45,2016
2192,21164,John Cooper,05:19:54,2016
2193,26217,Sarah Schroeck,05:19:55,2016
2194,2032,William Baldwin,05:20:00,2016
2195,11109,Joseph Sarno,05:20:15,2016
2196,21118,Kori Thomas,05:20:23,2016
2197,12087,Kenneth Whaley,05:20:23,2016
2198,21044,Crystal Wilson,05:20:23,2016
2199,19147,Gary Preece,05:20:32,2016
2200,26036,Roseanne Newsom,05:20:49,2016
2201,25069,Crystal Nihoris,05:20:57,2016
2202,23029,Gina Lamonte,05:20:59,2016
2203,18004,Andie Bernard,05:20:59,2016
2204,22092,Nichola Baxter,05:21:00,2016
2205,11089,Mark Tudela,05:21:02,2016
2206,27071,Rodney Ragland,05:21:02,2016
2207,13078,Mitchell Ginsburg,05:21:08,2016
2208,7037,Johnny Holloway,05:21:11,2016
2209,21161,Richard Moore,05:21:13,2016
2210,21006,Crystal Broach,05:21:19,2016
2211,26059,Gene Montague,05:21:19,2016
2212,25201,Ashley Graham,05:21:29,2016
2213,17270,Samantha Reese,05:21:35,2016
2214,25037,Victoria Nolan,05:21:38,2016
2215,25005,Kelly Comer,05:21:48,2016
2216,18081,Jun Ulama,05:21:54,2016
2217,19073,Katie Ourth,05:21:55,2016
2218,8082,Jennifer Barnard,05:21:55,2016
2219,14012,James Norys,05:22:00,2016
2220,27186,Robert West,05:22:00,2016
2221,26253,Liz Teeling,05:22:04,2016
2222,7070,Chris Schell,05:22:04,2016
2223,26254,Gillian Cattey,05:22:04,2016
2224,26056,Jennifer Solomon,05:22:08,2016
2225,17107,Kevin Madderra,05:22:11,2016
2226,15080,Linda Fisher,05:22:19,2016
2227,25070,James Nihoris,05:22:21,2016
2228,13004,Braelin Thornton,05:22:22,2016
2229,20003,Jaime Claymore,05:22:23,2016
2230,22032,Sandy Staggs,05:22:25,2016
2231,27145,Amanda Staggs,05:22:26,2016
2232,26153,Leslie Thompson,05:22:26,2016
2233,18010,Laura Utter,05:22:28,2016
2234,26220,Robert Barnett,05:22:32,2016
2235,21175,Dennis Jackson,05:22:39,2016
2236,16081,Robert Schuler,05:22:53,2016
2237,25039,David Robinson Iii,05:22:54,2016
2238,17226,Patrick Sullivan,05:22:57,2016
2239,15031,Steven Elkes,05:23:01,2016
2240,21024,Michelle Weidamoyer,05:23:10,2016
2241,26219,Sarah Greenwood,05:23:21,2016
2242,26129,Darin Sholar,05:23:22,2016
2243,22109,Harry Kersten Iii,05:23:24,2016
2244,24032,Stephanie Taliaferro,05:23:30,2016
2245,1152,Adrian Paul,05:23:41,2016
2246,17029,Tushar Shelar,05:23:45,2016
2247,25157,Aimee Ambrose,05:23:45,2016
2248,25159,Mariel Rakus,05:23:45,2016
2249,11082,Marco Valentino Vigano',05:23:46,2016
2250,25117,Shaun Carman,05:23:49,2016
2251,25166,Michael Head,05:23:49,2016
2252,26146,Michelle Beukema,05:23:51,2016
2253,27123,Lynn Williford,05:23:53,2016
2254,21058,Anjanette Conley,05:23:59,2016
2255,26384,Tracy Donahou,05:24:10,2016
2256,17249,Jordan Hrupek,05:24:11,2016
2257,27192,Shelby Merryman,05:24:12,2016
2258,17246,David Temple,05:24:12,2016
2259,17255,Gary Harvey,05:24:17,2016
2260,26407,Shawn Leahy,05:24:18,2016
2261,11137,America Flores Perez,05:24:22,2016
2262,7132,Adam Detwiler,05:24:36,2016
2263,17176,Karl Van Osten,05:24:36,2016
2264,26187,Frank Ciccone,05:24:45,2016
2265,23044,Theodore Droysen,05:24:48,2016
2266,21063,Sonya Walker,05:24:52,2016
2267,14054,Tyler Zelgart,05:24:52,2016
2268,21200,Ben Adams,05:24:53,2016
2269,25190,Emily Preston,05:25:00,2016
2270,26304,Jennifer Funk,05:25:01,2016
2271,26353,Bryan Watson,05:25:08,2016
2272,22041,John Mcgee,05:25:09,2016
2273,10057,Ali Emmons,05:25:14,2016
2274,25143,Phillip Gilbert,05:25:18,2016
2275,27001,Ingrid Bruning,05:25:45,2016
2276,27304,Jessica Smith,05:25:54,2016
2277,21111,Brad Prince,05:25:57,2016
2278,15067,Adam Beilman,05:26:18,2016
2279,17236,Tim Henning,05:26:22,2016
2280,23084,David Landry,05:26:22,2016
2281,21048,Caroline Caldwell,05:26:23,2016
2282,26302,Kristen Dye,05:26:24,2016
2283,22138,Ryan Mcarthur,05:26:25,2016
2284,26260,Kendra Green,05:26:28,2016
2285,25222,Ramona Morton,05:26:29,2016
2286,17138,Michael Anthony,05:26:29,2016
2287,22132,Jamie Pasterick,05:26:34,2016
2288,26420,Deonia Montgomery,05:26:36,2016
2289,25203,Tenley Wallace,05:26:38,2016
2290,11058,Janzen Mark Castellano,05:26:46,2016
2291,17117,Katie Chaumont,05:26:46,2016
2292,26412,Lacie Brown,05:26:47,2016
2293,25115,Samuel Payne,05:26:49,2016
2294,27007,Satoshi Hikita,05:26:50,2016
2295,11149,Nichole Sellers,05:26:54,2016
2296,15008,Ryan King,05:26:59,2016
2297,27083,Scott Carlson,05:27:00,2016
2298,26369,Claire Uhl,05:27:03,2016
2299,27430,April Hill,05:27:07,2016
2300,19039,Lauren Rivers,05:27:09,2016
2301,20067,Billy Bass,05:27:15,2016
2302,27247,Trinyette Finkley,05:27:17,2016
2303,26199,Remington Gerst,05:27:21,2016
2304,26197,Jamie Leach,05:27:22,2016
2305,11091,Daniel Talley,05:27:26,2016
2306,9071,Brooke Harris,05:27:29,2016
2307,20077,Maria Kasher,05:27:33,2016
2308,27250,Kaleigh O'Brien,05:27:35,2016
2309,11133,Roshan Poudel,05:27:35,2016
2310,22051,Joshua Roberson,05:27:36,2016
2311,25027,Jared Raines,05:27:40,2016
2312,26326,Andrea Hart,05:27:41,2016
2313,9160,Patrick Hill,05:27:44,2016
2314,21011,Jacob Sanabia,05:27:44,2016
2315,27193,Chris Dickson,05:28:00,2016
2316,22036,Laura Swearingen,05:28:07,2016
2317,27227,Michael Montgomery,05:28:08,2016
2318,11111,Brittany Morrow,05:28:11,2016
2319,19014,Chelsie Murfee,05:28:13,2016
2320,19152,Philomena Robertson,05:28:15,2016
2321,18068,Kristy Lucarelli,05:28:36,2016
2322,26192,Brandee Renfro,05:28:36,2016
2323,11138,Kathleen Bond,05:28:41,2016
2324,25150,Matthew Drollette,05:28:41,2016
2325,25118,Kristen Carr,05:28:45,2016
2326,16073,Alley Miller,05:28:55,2016
2327,20116,Jimmy Davis,05:28:59,2016
2328,21072,Johm Ray,05:29:00,2016
2329,7231,Nick Holnaider,05:29:02,2016
2330,27365,Rahmatullah Abdulqadir,05:29:14,2016
2331,11044,Karen Marquart,05:29:25,2016
2332,27449,Stephanie Cliett,05:29:25,2016
2333,11048,Missy Lochirco,05:29:25,2016
2334,20110,Shannon Vince,05:29:26,2016
2335,18056,Edgardo Colon,05:29:27,2016
2336,18464,Sofía Morales,05:29:27,2016
2337,415,Ken Ashby,05:29:28,2016
2338,17219,Jeremy Taylor,05:29:29,2016
2339,20109,Fadela Best,05:29:30,2016
2340,27198,Elisabeth Soltes,05:29:33,2016
2341,9145,Scott Parkison,05:29:43,2016
2342,20111,Sherri Kozub,05:29:44,2016
2343,26349,Nancy Letts,05:29:45,2016
2344,19150,Thomas Sheffey,05:29:47,2016
2345,17036,katy holley,05:29:49,2016
2346,9068,Paul Johnson,05:29:49,2016
2347,24034,Joseph Farley,05:30:22,2016
2348,26289,Maritza Mazzara,05:30:23,2016
2349,9041,Nicholas Boehmke,05:30:23,2016
2350,26288,Ecatarina Erk,05:30:24,2016
2351,5068,Shannon Perry,05:30:26,2016
2352,12037,Takafumi Igarashi,05:30:27,2016
2353,25206,Anthony Munchgesang,05:30:29,2016
2354,25192,Ashley Blake,05:30:30,2016
2355,25189,Julieann Krogel,05:30:31,2016
2356,19076,Jeff Clutter,05:30:35,2016
2357,12008,Carlos Villicana,05:30:35,2016
2358,12007,Carlos A Villicana,05:30:36,2016
2359,27298,Scott Rich,05:30:43,2016
2360,22071,Taylor Smith,05:30:47,2016
2361,22070,Emily Peterson,05:30:53,2016
2362,20141,Joshua Coate,05:30:54,2016
2363,26201,Haley Herron,05:30:56,2016
2365,13043,Quinton Van Gundy,05:30:57,2016
2366,26335,Kenneth Fiorilli,05:31:00,2016
2367,17027,Chris Garoutte,05:31:02,2016
2368,27453,Brian Suh,05:31:07,2016
2369,26204,Richard Allison,05:31:09,2016
2370,26389,James Rankins,05:31:11,2016
2371,26300,Gail Murray,05:31:17,2016
2372,19105,Richelle Whitaker,05:31:27,2016
2373,17240,Anthony Lamb,05:31:29,2016
2374,19064,Andrew Sontag,05:31:32,2016
2375,20132,Eric Weishaar,05:31:35,2016
2376,22045,Ton Cao,05:31:41,2016
2377,25042,John Monchak,05:31:43,2016
2378,25176,Michelle Guzzo,05:31:49,2016
2379,25017,Marian Castroverde,05:31:49,2016
2380,26398,Kelli Brown,05:31:53,2016
2381,26372,Ian Northrup,05:32:14,2016
2382,25161,Andy Ivey,05:32:34,2016
2383,18002,Andrea Zein,05:32:35,2016
2384,17263,Rod Richards,05:32:41,2016
2385,27085,Roberta Welch,05:32:44,2016
2386,22029,Amanda Vick,05:32:45,2016
2387,27078,Todd Wheeler,05:32:45,2016
2388,26255,Denise Ford,05:32:53,2016
2389,26045,Victor Miller,05:32:57,2016
2390,1119,Nicholas Tovar,05:32:59,2016
2391,9018,Abbie Groff-Blaszak,05:33:06,2016
2392,25213,Jessica Molloy,05:33:06,2016
2393,24011,Sarah Holloway,05:33:06,2016
2394,26183,Anna Ireland,05:33:07,2016
2395,25032,Jennifer Steiner,05:33:09,2016
2396,27038,Wendy Mills,05:33:16,2016
2397,25009,Nikki Swiger,05:33:20,2016
2398,25013,Nichole Coy,05:33:20,2016
2399,20100,Jenifer Fields,05:33:20,2016
2400,23023,Heather Lobbezoo,05:33:20,2016
2401,22107,Gerard Noone,05:33:21,2016
2402,27232,Susan Orsbon,05:33:22,2016
2403,27381,Cynthia Mclean,05:33:22,2016
2404,22108,Kara Noone,05:33:22,2016
2405,22106,Megan Noone,05:33:23,2016
2406,26340,Kristin Davis,05:33:25,2016
2407,26278,Christie Jacobs,05:33:25,2016
2408,21113,Kristin Snow,05:33:25,2016
2409,21110,Allison Kroesch,05:33:25,2016
2410,27274,Catherine Palka,05:33:29,2016
2411,27162,Gabriella Schmitt,05:33:29,2016
2412,13054,Samuel Hank,05:33:30,2016
2413,19061,David Owens,05:33:37,2016
2414,14048,Miguel Bravo,05:33:40,2016
